path,relative_path,top_folder,raw_class,class,extension,format,mode,file_size_mb,width,height,megapixels,aspect_ratio,orientation,sha256,phash_int,phash
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550375-1 10х.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550375-1 10х.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,2.007389,2272,1704,3.871488,1.3333333333333333,landscape,b0b2928b08ba38a38d56222f2e898362f0310436905968598ae315dff5002fe1,15139197056861049886,d2193b8326d7941e
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550375-3 5х.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550375-3 5х.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.977601,2272,1704,3.871488,1.3333333333333333,landscape,7f3bd8e7b4ba9df5d1f01233fc0feaed80dc6dc29c1d5cb8eb369d8fd617f6da,9756830084413924525,87673944935624ad
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550376-1 5x.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550376-1 5x.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,2.266964,2272,1704,3.871488,1.3333333333333333,landscape,16854094c88457538de1a6bb7f34b80a375ad48227ca3ddc07595ead2464d9b7,10843587683834889828,967c298bf1c78664
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550376-2 10x.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550376-2 10x.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,2.110269,2272,1704,3.871488,1.3333333333333333,landscape,99717460720bcf91d4cef05939b24fbc7c43a04eff55ffc1b43e883057b222cb,9375979648703893972,821e2bd07e4991d4
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550377-1 5x.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550377-1 5x.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.969185,2272,1704,3.871488,1.3333333333333333,landscape,30c7abe3ef3f4735af58d06730d88b5121d574d46d0d3d801a845f8f8617a404,11255399459771266616,9c33362cccca3638
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550378-1 5x.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550378-1 5x.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.972448,2272,1704,3.871488,1.3333333333333333,landscape,1a58b56f8c417f055cc1cc306e451fef21ce133cff4c63609a7c99f89ea318f8,9468029425617893784,836532994ce67998
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550381-1 10x.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550381-1 10x.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.894897,2272,1704,3.871488,1.3333333333333333,landscape,8109682ac735927bf629a13ebcfae366395db382daccd2acec355de1c7715431,10534602117701702227,92326ccfb3b01253
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550381-2 10x.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550381-2 10x.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.895352,2272,1704,3.871488,1.3333333333333333,landscape,316219ccbec2593cdd2787701ce26d65c3abeb6003e2f608c72f87029e201d55,10850981181483365178,96966de4c2c3b33a
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550382-1 10x.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\2550382-1 10x.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.971872,2272,1704,3.871488,1.3333333333333333,landscape,a7032ec4393590eb81c9a47fe26eb5c80706144d7c99907971420e17d1277a96,10262912712161463909,8e6d30bc89398e65
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3042.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3042.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,2.019533,2272,1704,3.871488,1.3333333333333333,landscape,875fd2596d51647de17ce911fe92b1579f1cf929830c247cb99a5a4254c42fd4,10118805170622966208,8c6d37b0e25e29c0
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3048.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3048.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.937805,2272,1704,3.871488,1.3333333333333333,landscape,f284c623acc68fb50b3eb5c8eb0001b532840cea98f1280bbe601fc1f53c8816,10541357883266864089,924a6d24f26293d9
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3051.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3051.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.96351,2272,1704,3.871488,1.3333333333333333,landscape,70e5cb96d142cc542a2127aca14bfd3c2ce72be9734ae6880915f2f6744f431e,14932613268341647544,cf3b4ca6b3c9e8b8
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3052.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3052.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,2.313278,2272,1704,3.871488,1.3333333333333333,landscape,8d04e3188698024ad006343f2414dd842df105f0c989376c5b0946da6d7a63db,10384291060054241479,901c69b366cc30c7
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3053.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3053.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,2.033448,2272,1704,3.871488,1.3333333333333333,landscape,c8b0f13ed8bef48569ef2453ce16b1b716440dff639832bcd6b2636acb276071,12709787411062724492,b0623c4f9f20178c
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3056.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3056.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,2.057372,2272,1704,3.871488,1.3333333333333333,landscape,5d0086ed19bfb343e36fc7d599ae106a3d45866809a3cb39ee68f3121c8451ab,10181075961866268057,8d4a72a54a4ead99
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3057.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3057.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.984525,2272,1704,3.871488,1.3333333333333333,landscape,ea322f2368128b2d3493e4442946eca9258502e8f502b6c468dfb5b1ca5981ce,14311345499580754755,c69c1ce838656b43
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3066.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN3066.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,2.247635,2272,1704,3.871488,1.3333333333333333,landscape,1ebee397bfa7e216c3be355c0017e19240b8143597ae287cb95e8bd218bb71df,11089671366769707539,99e66d5a3c210a13
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4695.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4695.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.979903,2272,1704,3.871488,1.3333333333333333,landscape,8c127ef79e72fe3a1c9dc6fe4f5965c63540c4f13ad5be021770e9e3da6307c2,11159716521091033386,9adf470c99b0692a
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4708.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4708.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.870515,2272,1704,3.871488,1.3333333333333333,landscape,0ec838ff1d050bd9f300aad0453cfcf5197ec819720d543ba343473c5a68c0ae,11245019544073742869,9c0e55b258d72a15
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4714.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4714.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.850894,2272,1704,3.871488,1.3333333333333333,landscape,9df7f4abd0092ac9dfcd67303d6f9dcbfc31acd5defbcf3dfaf9878da1b0162c,10476329740507177929,916366649cca63c9
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4715.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4715.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.964592,2272,1704,3.871488,1.3333333333333333,landscape,7a79445942a879b3baa80942e239d6cc1e9f7704472dd734e0c88668c56ea370,9840177105560323141,888f54f127dac445
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4717.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4717.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,1.845697,2272,1704,3.871488,1.3333333333333333,landscape,8e06ca3cccc099db49c8ab04ec9fc8cd41d1d76e6fec347b8a7670e1e48d6721,11363266083333759190,9db26e4c315a60d6
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4718.JPG",Фото руд по сортам. ч1\Оталькованные руды\Области оталькования\DSCN4718.JPG,Фото руд по сортам. ч1,Оталькованные руды,Оталькованные руды,.jpg,JPEG,RGB,2.12686,2272,1704,3.871488,1.3333333333333333,landscape,e61bd7e2c68846a610b67e219e6799da915acb37a450aec96d4f17ea9a5ce60c,15279886637197703928,d40d0ff0b2683af8
